index,index.1,index.1.1,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine_size,current_mileage,hand,gearBox,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,large,small,mini,medium
2943,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047592,0.28711934934745603,0.1507537688442211,1,1,0,0,0,0,1,0.16666666666666669,0.43702934302778496,1.0000000000000002,1,0,0,0
1979,1996,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.11745791564214109,0.0988321608040201,1,1,0,1,0,0,0,0.16666666666666669,0.12282524019735133,0.5180265654648957,0,1,0,0
385,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.1492339701153773,0.01507537688442211,1,1,0,0,0,0,1,0.25,0.3991171124383277,0.6356736242884251,0,0,0,1
1829,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.023453754492150564,0.036180904522613064,1,1,0,0,0,0,1,0.08333333333333333,0.24798753570501167,0.7483870967741937,0,0,0,1
2138,2158,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7619047619047592,0.17457915642141103,0.07035175879396985,3,1,0,0,0,0,1,0.0,0.24798753570501167,0.5886148007590135,0,0,0,1
2482,2505,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4761904761904816,0.09854359750330999,0.19095477386934673,1,1,0,0,1,0,0,0.25,0.05037652557777203,0.4724857685009489,0,1,0,0
2172,2192,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.13675052014374883,0.03919597989949749,1,1,0,0,0,0,1,0.49999999999999994,0.2957673331602181,0.6648956356736244,0,0,0,1
243,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6190476190476204,0.5086060147531681,0.1758793969849246,3,1,0,0,0,0,1,0.4166666666666667,0.28096598286159435,0.9176470588235295,1,0,0,0
2064,2083,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7619047619047592,0.21259693588046152,0.07537688442211055,2,1,0,0,0,0,1,0.0,0.2957673331602181,0.6755218216318786,0,0,0,1
1826,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.21108379042935504,0.064321608040201,1,1,0,0,0,0,1,0.8333333333333333,0.643209555959491,0.845540796963947,1,0,0,0
936,941,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.09419330433137885,0.064321608040201,1,1,0,0,0,0,1,0.08333333333333333,0.18800311607374706,0.6091081593927894,0,0,0,1
1689,1701,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.11745791564214109,0.10552763819095477,1,1,0,0,0,0,1,0.16666666666666669,0.18800311607374706,0.7172675521821632,0,0,0,1
2554,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8095238095238102,0.09835445432192169,0.1708542713567839,2,1,0,0,1,0,0,0.0,0.18800311607374706,0.7495256166982922,0,0,0,1
312,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.004350293171931141,0.12261306532663316,1,2,0,0,0,0,1,0.4166666666666667,0.0576473643209556,0.5191650853889944,0,1,0,0
1459,1467,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.952380952380949,0.060904104407036114,0.01608040201005025,1,1,0,0,0,0,1,0.25,0.09218384835107765,0.3415559772296015,0,0,1,0
2897,2927,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8095238095238102,0.08379042935502173,0.1313075376884422,1,1,0,0,1,0,0,0.4166666666666667,0.12282524019735133,0.4933586337760911,0,1,0,0
2665,2693,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.06109324758842444,0.10050251256281406,1,1,0,0,1,0,0,0.08333333333333333,0.0576473643209556,0.4288425047438331,0,1,0,0
1332,1339,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6190476190476204,0.21240779269907323,0.1849246231155779,2,1,0,0,1,0,0,0.8333333333333333,0.21111399636458064,0.7058823529411766,0,0,0,1
968,973,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.11745791564214109,0.13366834170854272,2,1,0,0,1,0,0,0.16666666666666669,0.14126200986756685,0.7172675521821632,0,0,0,1
1454,1462,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.21240779269907323,0.14271356783919598,3,1,0,0,1,0,0,0.08333333333333333,0.18800311607374706,0.7153700189753323,0,0,0,1
660,663,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9047619047619122,0.20673349725742385,0.035175879396984924,2,1,0,0,0,0,1,0.49999999999999994,0.6455466112698001,0.764326375711575,1,0,0,0
935,940,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.13334594287875923,0.13185829145728642,1,1,0,0,1,0,0,0.3333333333333333,0.18800311607374706,0.6299810246679318,0,0,0,1
370,372,372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9047619047619122,0.24248155853981462,0.025125628140703515,1,1,0,0,0,0,1,0.49999999999999994,0.6455466112698001,0.8178368121442126,1,0,0,0
566,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.0864384338944581,0.02012361809045226,1,1,0,0,0,0,1,0.5833333333333333,0.3245910153206959,0.6447817836812144,0,0,0,1
1854,1869,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.09211272933610742,0.1457286432160804,2,1,0,0,1,0,0,0.3333333333333333,0.14126200986756685,0.721821631878558,0,0,0,1
1024,1029,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6190476190476204,0.06941554756951013,0.07354271356783919,2,1,0,0,0,0,1,0.6666666666666666,0.08439366398338091,0.3229601518026568,0,0,1,0
824,828,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047592,0.08587100435029316,0.09748743718592964,1,1,0,0,1,0,0,0.08333333333333333,0.0576473643209556,0.47628083491461104,0,1,0,0
982,987,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.307168526574617,0.13366834170854272,2,1,0,0,0,0,1,0.7499999999999999,0.28096598286159435,0.9867172675521825,1,0,0,0
2402,2423,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.21240779269907323,0.09246231155778895,1,1,0,0,1,0,0,0.6666666666666666,0.21111399636458064,0.7058823529411766,0,0,0,1
2046,2065,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.21184036315490828,0.05025125628140703,2,1,0,0,0,0,1,0.6666666666666666,0.2957673331602181,0.7267552182163188,0,0,0,1
1645,1657,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761904761904816,0.13675052014374883,0.12060301507537688,3,1,0,0,0,0,1,0.3333333333333333,0.14204102830433654,0.7958254269449716,1,0,0,0
2912,2942,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.20975978815963686,0.14170854271356784,3,1,0,0,0,0,1,0.49999999999999994,0.3939236561931966,0.8493358633776094,1,0,0,0
2221,2241,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285694,0.11083790429355023,0.22110552763819094,3,1,0,0,1,0,0,0.25,0.21111399636458064,0.7127134724857687,0,0,0,1
2096,2116,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.11083790429355023,0.1135678391959799,1,1,0,0,0,0,1,0.25,0.0576473643209556,0.6151802656546492,0,0,0,1
813,817,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4285714285714306,0.21184036315490828,0.23618090452261306,5,1,0,0,0,0,1,0.3333333333333333,0.14204102830433654,0.3814041745730552,0,1,0,0
1792,1805,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285694,0.39568753546434654,0.07537688442211055,2,1,0,0,0,0,1,0.0,0.3939236561931966,0.7969639468690703,1,0,0,0
1430,1438,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4761904761904816,0.060904104407036114,0.27839195979899495,3,1,0,0,1,0,0,0.08333333333333333,0.0991950142820047,0.7111954459203036,0,0,0,1
778,782,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.21240779269907323,0.11166934673366834,2,1,0,0,1,0,0,0.08333333333333333,0.2957673331602181,0.7590132827324478,0,0,0,1
1749,1761,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.5086060147531681,0.1407035175879397,1,1,0,0,1,0,0,0.08333333333333333,0.43702934302778496,0.9176470588235295,1,0,0,0
1320,1327,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9047619047619122,0.21259693588046152,0.020100502512562814,1,1,0,0,0,0,1,0.6666666666666666,0.3991171124383277,0.6774193548387097,0,0,0,1
2083,2103,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.21259693588046152,0.06834170854271357,1,1,0,0,1,0,0,0.49999999999999994,0.2957673331602181,0.8197343453510437,1,0,0,0
2843,2872,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.09249101569888407,0.06563417085427135,1,1,0,0,0,0,1,0.3333333333333333,0.14126200986756685,0.65426944971537,0,0,0,1
1052,1057,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285694,0.09854359750330999,0.1457286432160804,2,1,0,0,1,0,0,0.8333333333333333,0.02726564528693845,0.4933586337760911,0,1,0,0
2297,2318,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.21259693588046152,0.08020100502512563,2,1,0,0,0,0,1,0.0,0.643209555959491,0.7362428842504745,0,0,0,1
1013,1018,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7619047619047592,0.13675052014374883,0.13266331658291458,1,1,0,0,0,0,1,0.3333333333333333,0.12282524019735133,0.6971537001897534,0,0,0,1
1928,1944,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5714285714285694,0.11783620200491773,0.06030150753768844,3,1,0,0,0,0,1,0.0,0.08439366398338091,0.46489563567362446,0,1,0,0
1401,1409,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9047619047619122,0.17457915642141103,0.028140703517587937,1,1,0,0,0,0,1,0.9166666666666666,0.3991171124383277,0.6432637571157496,0,0,0,1
1822,1835,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.11802534518630603,0.1457286432160804,1,1,0,0,1,0,0,0.25,0.24798753570501167,0.6489563567362431,0,0,0,1
2223,2243,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761904761904816,0.13675052014374883,0.130164824120603,2,1,0,0,1,0,0,0.08333333333333333,0.0991950142820047,0.6201138519924099,0,0,0,1
2467,2488,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7619047619047592,0.09324758842443731,0.09720100502512563,1,1,0,1,0,0,0,0.6666666666666666,0.18800311607374706,0.5893738140417459,0,0,0,1
2644,2671,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4761904761904816,0.17457915642141103,0.29447236180904524,4,1,0,0,1,0,0,0.0,0.14204102830433654,0.6622390891840608,0,0,0,1
126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285694,0.07055040665783999,0.14974874371859295,2,1,0,0,0,0,1,0.4166666666666667,0.02726564528693845,0.3415559772296015,0,0,1,0
2069,2088,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.06109324758842444,0.06532663316582914,4,1,0,0,0,0,1,0.6666666666666666,0.0576473643209556,0.4288425047438331,0,1,0,0
2112,2132,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.060904104407036114,0.12060301507537688,2,1,0,0,0,0,1,0.6666666666666666,0.12282524019735133,0.5191650853889944,0,1,0,0
887,892,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8571428571428612,0.08379042935502173,0.045835175879396985,1,1,0,0,0,0,1,0.16666666666666669,0.16852765515450532,0.5058823529411767,0,1,0,0
2431,2452,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761904761904816,0.495744278418763,0.18090452261306533,3,1,0,0,0,0,1,0.49999999999999994,0.16307452609711762,0.7529411764705882,0,0,0,1
1347,1354,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7142857142857224,0.17457915642141103,0.19698492462311556,2,1,0,0,1,0,0,0.3333333333333333,0.18800311607374706,0.7210626185958255,0,0,0,1
1007,1012,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.11802534518630603,0.04924623115577889,2,1,0,0,0,0,1,0.16666666666666669,0.3245910153206959,0.6489563567362431,0,0,0,1
355,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.0864384338944581,0.005025125628140704,1,1,0,0,0,0,1,0.0,0.6455466112698001,0.65426944971537,0,0,0,1
1003,1008,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8095238095238102,0.023453754492150564,0.1407035175879397,1,1,0,0,1,0,0,0.4166666666666667,0.12282524019735133,0.6785578747628085,0,0,0,1
1483,1491,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.09911102704747493,0.06231155778894472,1,1,0,0,0,0,1,0.0,0.09218384835107765,0.3643263757115751,0,0,1,0
682,685,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.21184036315490828,1.0050251256281407e-06,1,1,0,0,0,0,1,0.4166666666666667,0.9999999999999999,0.8299810246679318,1,0,0,0
827,831,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047592,0.13675052014374883,0.11055276381909547,2,1,0,0,0,0,1,0.3333333333333333,0.18800311607374706,0.7305502846299812,0,0,0,1
2805,2833,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.11764705882352938,0.06532663316582914,1,1,0,0,0,0,1,0.8333333333333333,0.643209555959491,0.755597722960152,0,0,0,1
2053,2072,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.21184036315490828,0.0914572864321608,1,1,0,1,0,0,0,0.0,0.3245910153206959,0.6717267552182165,0,0,0,1
2063,2082,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4285714285714306,0.3985246831851712,0.15577889447236182,2,1,0,0,0,0,1,0.08333333333333333,0.21968319916904702,0.7836812144212524,1,0,0,0
984,989,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.06941554756951013,0.14472361809045226,2,2,0,0,0,0,1,0.3333333333333333,0.02726564528693845,0.40986717267552186,0,1,0,0
1233,1239,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.21240779269907323,0.11457286432160804,3,1,0,0,0,0,1,0.3333333333333333,0.18800311607374706,0.7153700189753323,0,0,0,1
2527,2552,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.09911102704747493,0.17386934673366833,1,1,0,0,1,0,0,0.16666666666666669,0.18800311607374706,0.7480075901328276,0,0,0,1
1639,1651,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2380952380952408,0.3062228106676754,0.6231155778894473,3,2,0,0,0,1,0,0.4166666666666667,0.14204102830433654,0.8425047438330171,1,0,0,0
140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9047619047619122,0.023453754492150564,0.06633165829145729,1,1,0,0,1,0,0,0.0,0.16852765515450532,0.49411764705882355,0,1,0,0
217,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666714,0.060904104407036114,0.06532663316582914,2,1,0,0,1,0,0,0.08333333333333333,0.14126200986756685,0.7453510436432638,0,0,0,1
2439,2460,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.4009835445432193,0.08040201005025126,1,1,0,0,0,0,1,0.4166666666666667,0.3939236561931966,0.5882352941176472,0,0,0,1
362,364,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857224,0.13542651787403065,0.08743718592964823,2,1,0,0,0,0,1,0.16666666666666669,0.18800311607374706,0.7115749525616699,0,0,0,1
2638,2664,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.1346699451484774,0.13430452261306533,1,1,0,1,0,0,0,0.0,0.12282524019735133,0.6629981024667932,0,0,0,1
345,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.09324758842443731,0.012743718592964824,1,1,0,0,0,0,1,0.8333333333333333,0.12282524019735133,0.6413662239089184,0,0,0,1
2023,2041,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.11745791564214109,0.12562814070351758,2,1,0,0,0,0,1,0.3333333333333333,0.14126200986756685,0.7172675521821632,0,0,0,1
22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.1492339701153773,0.010050251256281407,1,1,0,0,0,0,1,0.16666666666666669,0.3991171124383277,0.7362428842504745,0,0,0,1
