index,version,CompanyName,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium,price
1008,סקודה ראפיד AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,140000,1,1,כסף מטלי,ליסינג,0,0,1,0,0,6,1353,448.3,medium,0,0,0,1,62000
1376,מרצדס A קלאס A180 PROGRESSIVE,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1333 ליטר בנזין,1333,בנזין,10000,2,1,לבן,פרטית,0,0,0,0,1,8,3366,441.9,medium,0,0,0,1,189000
2956,שברולט אקוינוקס LT,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018,1490 ליטר בנזין,1490,בנזין,144000,2,1,כסף מטלי,פרטית,0,0,0,0,1,2,1835,465.2,medium,0,0,0,1,99000
2511,פיג'ו 208 ACCESS,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1199 ליטר בנזין,1199,בנזין,121250,1,1,לבן,השכרה,0,1,0,0,0,11,1102,397.3,small,0,1,0,0,48040
729,מיצובישי ASX INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1998 ליטר בנזין,1998,בנזין,34492,1,1,לבן,פרטית,0,0,0,0,1,7,1811,436.5,medium,0,0,0,1,116900
2323,סקודה קודיאק STYLE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,1968 ליטר דיזל,1968,דיזל,101575,1,1,אפור עכבר,פרטית,0,0,0,0,1,1,2563,434.1,medium,0,0,0,1,199900
436,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1248 ליטר בנזין,1248,בנזין,122500,1,1,לבן,פרטית,0,0,0,0,1,3,1102,359.5,mini,0,0,1,0,63900
2502,מרצדס GLS 450 4MATIC PREMIUM,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2999 ליטר בנזין,2999,בנזין,26000,2,1,לבן,פרטית,0,0,0,0,1,2,4731,415.9,small,0,1,0,0,720000
596,פיג'ו 3008 PREMIUM,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1598 ליטר בנזין,1598,בנזין,22928,1,1,שחור,פרטית,0,0,0,0,1,11,2417,444.7,medium,0,0,0,1,184900
1124,אלפא רומיאו 147 SELESPEED TS,אלפא,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1970 ליטר בנזין,1970,בנזין,112000,3,1,אפור ברונזה,פרטית,0,0,0,0,1,4,1508,406.3,small,0,1,0,0,24000
945,טויוטה RAV4 PREMIUM,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,1987 ליטר בנזין,1987,בנזין,220000,2,1,שחור,פרטית,0,0,0,0,1,3,1508,441.5,medium,0,0,0,1,65000
965,קיה ספורטז' URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1598 ליטר דיזל,1598,דיזל,142232,1,1,לבן,ליסינג,0,0,1,0,0,1,2130,448.5,medium,0,0,0,1,102900
956,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1248 ליטר בנזין,1248,בנזין,56000,2,1,כסוף כהה,פרטית,0,0,0,0,1,5,1102,359.5,mini,0,0,1,0,57000
702,ניסאן X TRAIL ACENTA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,1749 ליטר דיזל,1749,דיזל,21000,2,1,לבן,ליסינג,0,0,1,0,0,11,2417,469.0,medium,0,0,0,1,160000
281,מאזדה 2 DYNAMIC,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,1498 ליטר בנזין,1498,בנזין,210000,3,1,שחור חציל,פרטית,0,0,0,0,1,6,1074,388.5,small,0,1,0,0,23000
2060,פורשה 911 TURBO S,פורשה,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3800 ליטר בנזין,3800,בנזין,43000,2,1,לבן,פרטית,0,0,0,0,1,6,3357,450.7,medium,0,0,0,1,1450000
1759,יונדאי I35 INSPIRE,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1591 ליטר בנזין,1591,בנזין,187742,5,1,ברונזה,ליסינג,0,0,1,0,0,3,1424,455.0,medium,0,0,0,1,48000
1948,יונדאי וניו INTENSE,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1598 ליטר בנזין,1598,בנזין,1000,1,1,אפור,ליסינג,0,0,1,0,0,2,1529,404.0,small,0,1,0,0,122000
90,מאזדה 3 ACTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,1598 ליטר בנזין,1598,בנזין,196000,2,1,כסף מטלי,ליסינג,0,0,1,0,0,2,1074,449.0,medium,0,0,0,1,17000
136,סקודה אוקטביה RS,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1984 ליטר בנזין,1984,בנזין,1800,1,1,כחול מטל,פרטית,0,0,0,0,1,7,2417,470.2,large,1,0,0,0,240000
2048,מאזדה CX-5 EXECUTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1998 ליטר בנזין,1998,בנזין,63500,1,1,שחור,פרטית,0,0,0,0,1,5,2019,455.0,medium,0,0,0,1,127500
2314,ב.מ.וו סדרה 5 530E SPORT M,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1998 ליטר חשמל/בנזין,1998,חשמל/בנזין,0,1,1,שחור מטלי,פרטית,0,0,0,0,1,3,4731,496.3,large,1,0,0,0,455000
173,פיאט 500 1.2 POP,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1242 ליטר בנזין,1242,בנזין,107000,2,1,שחור,ליסינג,0,0,1,0,0,2,1102,357.1,mini,0,0,1,0,42000
2752,ניסאן אלמרה SV,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,1598 ליטר בנזין,1598,בנזין,153000,3,1,לבן,פרטית,0,0,0,0,1,5,1205,445.5,medium,0,0,0,1,29500
733,פורד פוקוס TREND,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1596 ליטר בנזין,1596,בנזין,123936,2,1,לבן,פרטית,0,0,0,0,1,5,1424,455.6,medium,0,0,0,1,31900
2525,מיצובישי אטראז INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1193 ליטר בנזין,1193,בנזין,183509,1,1,אפור,ליסינג,0,0,1,0,0,4,1102,424.5,medium,0,0,0,1,37460
56,קיה פיקנטו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,1248 ליטר בנזין,1248,בנזין,9400,1,1,שחור מטלי,פרטית,0,0,0,0,1,3,1235,359.5,mini,0,0,1,0,77999
1340,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1248 ליטר בנזין,1248,בנזין,64000,2,1,אפור,ליסינג,0,0,1,0,0,8,1102,359.5,mini,0,0,1,0,58000
1837,טויוטה יאריס HYBRID ECO HYBRID,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1497 ליטר בנזין,1497,בנזין,160000,1,1,שחור מטלי,ליסינג,0,0,1,0,0,9,1353,394.5,small,0,1,0,0,79000
107,רנו פלואנס COMFORT,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1461 ליטר דיזל,1461,דיזל,250000,3,1,לבן,ליסינג,0,0,1,0,0,4,1424,461.3,medium,0,0,0,1,23999
2600,קיה פורטה LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1582 ליטר דיזל,1582,דיזל,180000,2,1,לבן,פרטית,0,0,0,0,1,1,1604,456.0,medium,0,0,0,1,60000
2988,מאזדה MX-5 S,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,1999 ליטר בנזין,1999,בנזין,68000,2,2,אפור,פרטית,0,0,0,0,1,5,1508,399.5,small,0,1,0,0,171900
2035,אאודי A6 DESIGN LMTD,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1984 ליטר בנזין,1984,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,11,4731,493.9,large,1,0,0,0,380000
1503,קיה פיקנטו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,1248 ליטר בנזין,1248,בנזין,78000,3,1,בז,פרטית,0,0,0,0,1,4,985,359.5,mini,0,0,1,0,41500
1749,ב.מ.וו iX3 IMPRESSIVE,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,חשמלי,1664,,0,1,1,אפור כחול מטלי,פרטית,0,0,0,0,1,4,4731,429.2,medium,0,0,0,1,399000
542,מרצדס A קלאס A250 E PROGRES PLUS,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1332 ליטר חשמל/בנזין,1332,חשמל/בנזין,1900,1,1,אפור כהה מטלי,פרטית,0,0,0,0,1,8,3366,441.9,medium,0,0,0,1,275000
2851,רנו קנגו AUTHENTIC,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1197 ליטר בנזין,1197,בנזין,74675,1,1,לבן,ליסינג,0,0,1,0,0,5,1604,428.2,medium,0,0,0,1,82400
391,סובארו XV 2.0 PREMIUM,סובארו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1995 ליטר בנזין,1995,בנזין,179000,1,1,תכלת מטאלי,פרטית,0,0,0,0,1,1,2019,445.0,medium,0,0,0,1,74900
2891,מרצדס GLE 350D 4MATIC COUPE EXCLUS,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2987 ליטר דיזל,2987,דיזל,110000,3,1,לבן,פרטית,0,0,0,0,1,7,3357,399.6,small,0,1,0,0,344000
2555,קיה ספורטז' URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1999 ליטר בנזין,1999,בנזין,135000,3,1,שחור,פרטית,0,0,0,0,1,5,1835,448.0,medium,0,0,0,1,98000
584,יונדאי טוסון LUXURY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1999 ליטר בנזין,1999,בנזין,84144,1,1,אפור,פרטית,0,0,0,0,1,5,2019,447.5,medium,0,0,0,1,134900
1038,אאודי Q3 SPORTBACK S LINE TECH,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1498 ליטר בנזין,1498,בנזין,11000,1,1,שחור,פרטית,0,0,0,0,1,11,3366,444.9,medium,0,0,0,1,275000
1822,הונדה אקורד EXECUTIVE,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,1997 ליטר בנזין,1997,בנזין,190000,5,1,שחור מטלי,פרטית,0,0,0,0,1,3,1508,474.0,large,1,0,0,0,43000
1029,פיאט 500 1.2 MY LOUNGE,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1242 ליטר בנזין,1242,בנזין,73175,2,1,לבן,פרטית,0,0,0,0,1,9,1205,354.6,mini,0,0,1,0,47900
1757,מיצובישי אטראז INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1193 ליטר בנזין,1193,בנזין,194715,1,1,אפור,ליסינג,0,0,1,0,0,4,1102,424.5,medium,0,0,0,1,36948
2201,ניסאן מיקרה VISIA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,1198 ליטר בנזין,1198,בנזין,126000,1,1,לבן,ליסינג,0,0,1,0,0,11,1102,382.5,small,0,1,0,0,52000
490,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1580 ליטר בנזין,1580,בנזין,130000,1,1,לבן,ליסינג,0,0,1,0,0,9,1604,435.5,medium,0,0,0,1,100000
308,ניסאן מיקרה VISIA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1198 ליטר בנזין,1198,בנזין,115000,1,1,אפור כהה מטלי,השכרה,0,1,0,0,0,7,1102,382.5,small,0,1,0,0,43250
318,סיאט לאון FR,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,1798 ליטר בנזין,1798,בנזין,85000,1,1,אפור,פרטית,0,0,0,0,1,3,1693,427.1,medium,0,0,0,1,101900
700,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1580 ליטר בנזין,1580,בנזין,89000,1,1,לבן,ליסינג,0,0,1,0,0,11,1604,435.5,medium,0,0,0,1,89000
2436,ב.מ.וו סדרה 2 218I SPORT,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1499 ליטר בנזין,1499,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,2,3366,452.6,medium,0,0,0,1,245000
516,מאזדה 3,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,1998 ליטר בנזין,1998,בנזין,10000,2,1,כחול,פרטית,0,0,0,0,1,4,2130,466.0,medium,0,0,0,1,130000
2047,מיצובישי אקליפס קרוס INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1499 ליטר בנזין,1499,בנזין,40153,1,1,לבן,פרטית,0,0,0,0,1,10,2130,440.5,medium,0,0,0,1,131900
2384,מיצובישי אטראז INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1193 ליטר בנזין,1193,בנזין,197932,1,1,כסוף,ליסינג,0,0,1,0,0,4,1102,424.5,medium,0,0,0,1,37000
128,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1248 ליטר בנזין,1248,בנזין,24000,1,1,כסף,פרטית,0,0,0,0,1,4,1235,359.5,mini,0,0,1,0,71000
1271,אאודי A4 ADVANCED,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1984 ליטר בנזין,1984,בנזין,0,1,1,לבן,ליסינג,0,0,1,0,0,3,3366,476.2,large,1,0,0,0,245000
350,הונדה סיוויק COMFORT,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1798 ליטר בנזין,1798,בנזין,186000,2,1,אפור,פרטית,0,0,0,0,1,6,1424,437.0,medium,0,0,0,1,52000
1839,מרצדס E קלאס E350E EDITION,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1991 ליטר חשמל/בנזין,1991,חשמל/בנזין,64000,1,1,שחור מטלי,פרטית,0,0,0,0,1,11,3357,492.3,large,1,0,0,0,319000
1347,ניסאן X TRAIL TEKNA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1598 ליטר דיזל,1598,דיזל,256000,1,1,לבן,פרטית,0,0,0,0,1,7,2019,464.0,medium,0,0,0,1,99000
801,מיצובישי L-200 DESERT,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2442 ליטר דיזל,2442,דיזל,160000,2,1,לבן,השכרה,0,1,0,0,0,1,2563,520.5,large,1,0,0,0,120000
2221,יונדאי איוניק HYBRID PREMIUM,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1580 ליטר בנזין,1580,בנזין,119000,1,1,אפור,ליסינג,0,0,1,0,0,1,1811,447.0,medium,0,0,0,1,92000
365,מאזדה 3,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,1998 ליטר בנזין,1998,בנזין,175000,2,1,שחור,פרטית,0,0,0,0,1,5,1584,458.5,medium,0,0,0,1,59900
437,יונדאי טוסון OPEN SKY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1999 ליטר בנזין,1999,בנזין,59549,1,1,לבן,פרטית,0,0,0,0,1,4,2019,447.5,medium,0,0,0,1,124900
1991,פיג'ו 5008 PREMIUM PK,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1598 ליטר בנזין,1598,בנזין,144000,5,1,לבן יהלום מטאלי,ליסינג,0,0,1,0,0,2,1693,452.9,medium,0,0,0,1,27000
498,אופל אסטרה ENJOY-ST,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1399 ליטר בנזין,1399,בנזין,143000,1,1,לבן,ליסינג,0,0,1,0,0,9,1604,469.8,medium,0,0,0,1,45500
240,וולבו XC40 T3 MOMENTUM,וולבו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1477 ליטר בנזין,1477,בנזין,22000,2,1,אפור מטל,פרטית,0,0,0,0,1,1,3366,442.5,medium,0,0,0,1,199999
2839,סקודה אוקטביה STYLE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,118000,1,1,כסף מטלי,השכרה,0,1,0,0,0,8,1604,467.0,medium,0,0,0,1,92000
1994,פיג'ו 5008 PREMIUM,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1598 ליטר בנזין,1598,בנזין,130000,2,1,כסף,פרטית,0,0,0,0,1,2,1427,452.9,medium,0,0,0,1,19500
2189,ב.מ.וו סדרה 4 420I M-SPORT,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1998 ליטר בנזין,1998,בנזין,0,1,1,שחור מטלי,פרטית,0,0,0,0,1,3,4731,476.8,large,1,0,0,0,430000
2885,איסוזו D-Max S,איסוזו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2499 ליטר דיזל,2499,דיזל,242000,3,1,כסף,ליסינג,0,0,1,0,0,9,1962,529.5,large,1,0,0,0,139000
1341,יונדאי I20 GLI,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,1396 ליטר בנזין,1396,בנזין,148000,2,1,ירוק בהיר,ליסינג,0,0,1,0,0,6,1074,394.0,small,0,1,0,0,23900
